Plataforma,Ventas_europeas,Calificacion_critica
PS2,40000.0,73.0
PS2,40000.0,71.0
PS2,30000.0,63.0
PS2,30000.0,71.0
PS2,30000.0,80.0
PS2,30000.0,71.0
PS2,30000.0,69.0
PS2,30000.0,71.0
PS2,30000.0,67.0
PS2,30000.0,53.0
PS2,30000.0,76.0
PS2,30000.0,78.0
PS2,30000.0,50.0
PS2,30000.0,70.0
PS2,30000.0,56.0
PS2,30000.0,70.0
PS2,30000.0,54.0
PS2,30000.0,63.0
PS2,30000.0,48.0
PS2,30000.0,65.0
PS2,30000.0,82.0
PS2,30000.0,73.0
PS2,30000.0,49.0
PS2,30000.0,61.0
PS2,30000.0,82.0
PS2,30000.0,76.0
PS2,30000.0,44.0
PS2,30000.0,78.0
PS2,30000.0,52.0
PS2,10000.0,66.0
PS2,30000.0,79.0
PS2,30000.0,43.0
PS2,30000.0,58.0
PS2,30000.0,64.0
PS2,30000.0,39.0
PS2,30000.0,71.0
PS2,30000.0,67.0
PS2,30000.0,67.0
PS2,30000.0,57.0
PS2,30000.0,60.0
PS2,30000.0,71.0
PS2,30000.0,75.0
PS2,30000.0,71.0
PS2,30000.0,72.0
PS2,30000.0,74.0
PS2,30000.0,59.0
PS2,30000.0,27.0
PS2,30000.0,73.0
PS2,30000.0,64.0
PS2,30000.0,64.0
PS2,30000.0,33.0
PS2,30000.0,63.0
PS2,30000.0,65.0
PS2,30000.0,37.0
PS2,30000.0,50.0
PS2,30000.0,67.0
PS2,30000.0,74.0
PS2,30000.0,70.0
PS2,30000.0,44.0
PS2,30000.0,34.0
PS2,30000.0,75.0
PS2,30000.0,56.0
PS2,30000.0,67.0
PS2,30000.0,72.0
PS2,30000.0,79.0
PS2,30000.0,58.0
PS2,30000.0,61.0
PS2,30000.0,65.0
PS2,30000.0,70.0
PS2,30000.0,73.0
PS2,30000.0,61.0
PS2,30000.0,73.0
PS2,30000.0,57.0
PS2,30000.0,64.0
PS2,20000.0,71.0
PS2,20000.0,69.0
PS2,20000.0,51.0
PS2,20000.0,68.0
PS2,20000.0,70.0
PS2,20000.0,45.0
PS2,20000.0,59.0
PS2,20000.0,57.0
PS2,20000.0,67.0
PS2,20000.0,68.0
PS2,20000.0,27.0
PS2,20000.0,79.0
PS2,20000.0,47.0
PS2,20000.0,61.0
PS2,20000.0,64.0
PS2,20000.0,54.0
PS2,20000.0,58.0
PS2,20000.0,57.0
PS2,20000.0,60.0
PS2,20000.0,50.0
PS2,20000.0,59.0
PS2,20000.0,71.0
PS2,20000.0,73.0
PS2,20000.0,44.0
PS2,20000.0,69.0
PS2,20000.0,59.0
PS2,10000.0,67.0
PS2,20000.0,73.0
PS2,20000.0,62.0
PS2,20000.0,50.0
PS2,20000.0,82.0
PS2,20000.0,53.0
PS2,20000.0,43.0
PS2,20000.0,72.0
PS2,20000.0,70.0
PS2,20000.0,69.0
PS2,20000.0,50.0
PS2,20000.0,65.0
PS2,20000.0,78.0
PS2,20000.0,66.0
PS2,20000.0,54.0
PS2,20000.0,72.0
PS2,20000.0,70.0
PS2,20000.0,37.0
PS2,20000.0,69.0
PS2,20000.0,58.0
PS2,10000.0,81.0
PS2,20000.0,65.0
PS2,20000.0,48.0
PS2,20000.0,64.0
PS2,20000.0,49.0
PS2,20000.0,65.0
PS2,10000.0,79.0
PS2,20000.0,70.0
PS2,20000.0,60.0
PS2,20000.0,82.0
PS2,20000.0,60.0
PS2,20000.0,46.0
PS2,20000.0,71.0
PS2,20000.0,61.0
PS2,20000.0,47.0
PS2,20000.0,59.0
PS2,20000.0,66.0
PS2,20000.0,31.0
PS2,20000.0,67.0
PS2,10000.0,62.0
PS2,10000.0,57.0
PS2,10000.0,51.0
PS2,10000.0,60.0
PS2,10000.0,74.0
PS2,10000.0,53.0
PS2,10000.0,74.0
PS2,10000.0,68.0
PS2,10000.0,45.0
PS2,10000.0,65.0
PS2,10000.0,71.0
PS2,10000.0,53.0
PS2,10000.0,59.0
PS2,10000.0,73.0
PS2,10000.0,62.0
PS2,10000.0,48.0
PS2,10000.0,59.0
PS2,10000.0,56.0
PS2,10000.0,64.0
PS2,10000.0,61.0
PS2,10000.0,66.0
PS2,10000.0,71.0
PS2,10000.0,78.0
PS2,10000.0,48.0
PS2,10000.0,45.0
PS2,10000.0,62.0
PS2,10000.0,55.0
PS2,10000.0,53.0
PS2,10000.0,62.0
PS2,10000.0,57.0
PS2,10000.0,52.0
PS2,10000.0,51.0
PS2,10000.0,30.0
PS2,10000.0,59.0
PS2,10000.0,54.0
PS2,10000.0,38.0
PS2,10000.0,57.0
PS2,10000.0,50.0
PS2,10000.0,67.0
PS2,10000.0,57.0
PS2,10000.0,51.0
PS2,10000.0,57.0
PS2,10000.0,53.0
PS2,10000.0,67.0
PS2,10000.0,63.0
PS2,10000.0,42.0
PS2,10000.0,58.0
PS2,10000.0,67.0
PS2,10000.0,67.0
PS2,10000.0,48.0
