,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,332153.6826773489,313962.38345296297,231946.85096318938,313767.44741311576,306686.637084514,313659.3426438053,328070.796460177,246353.73703577503,297863.5082742335,293471.3463428389
Error Cuadrado Promedio,242109426317.81094,226909321018.23907,318280295610.14465,289943876336.2879,280348961351.29535,289861525550.79156,358235823008.84955,331710757361.4481,274761561528.9823,230666149766.32687
Raíz del Error Cuadrado Promedio,492046.1627914712,476349.99844467203,564163.3589751683,538464.3686784557,529479.8970228193,538387.8950633934,598528.0469692707,575943.362980639,524177.03262255044,480277.15932191367
R2,0.10687704725902336,0.1629490603714211,-0.17411139970014156,-0.06958054009308023,-0.03418564063366669,-0.06927675441310233,-0.32150425074019684,-0.22365533459945164,-0.013574154731015087,0.14909040961393283
