,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,440963.74779333174,411956.0379314159,445994.3372726017,393723.8095238095,354003.5656311281,397046.0375,341166.6666666667,540804.751584021,365694.9049604238,350268.16387253336
Error Cuadrado Promedio,397211688956.0057,311720578446.91797,672299011099.0062,336227410865.4573,287874241673.8544,338152626663.54913,277179666666.6667,827105251976.2502,303286578333.6934,298177651325.76855
Raíz del Error Cuadrado Promedio,630247.323640494,558319.4233115287,819938.4190895108,579851.1971751523,536539.1334039433,581508.9222561844,526478.5529028383,909453.2709140423,550714.606973243,546056.454339447
R2,0.2570932434830697,0.41698764081630435,-0.25740377645437595,0.3711524051201628,0.46158754862226326,0.36755166560538477,0.4815896589624673,-0.5469385648211651,0.4327617880601763,0.4423170365542849
