,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,69138.81982124502,63753.29097531033,55195.03750381954,58926.50216450217,58412.745004397046,58845.36996875,59264.0,70267.58398778705,56846.540237573514,57531.830098523475
Error Cuadrado Promedio,11490718426.818665,10973536900.210089,13524322141.257261,9726062044.582083,9537115827.658146,9724737854.790049,10474432000.0,17451564747.49546,9172053671.80213,10093876583.425383
Raíz del Error Cuadrado Promedio,107194.76865415898,104754.65097173532,116294.11911725055,98620.79924935754,97658.15801897016,98614.08547864777,102344.67255309384,132104.37066007868,95770.83936043439,100468.28645610207
R2,0.08303783620014149,0.12430904954825339,-0.07924424165069666,0.2238578506251997,0.23893580532540348,0.22396352129711783,0.1641377436524969,-0.3926391699937619,0.2680678553784178,0.1945061597311275
