,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,283681.6210851368,274593.50308434747,228816.9809099221,293072.27420130646,292461.6648262521,293070.76360887097,269892.4731182796,245528.9304426522,288426.92789342435,288953.32237581734
Error Cuadrado Promedio,311591829984.9251,302406701442.2807,369734752520.3131,289129412309.71423,289232661866.05676,289128498932.19324,314392086021.50543,391345843884.2658,285404617705.0746,314351028457.89197
Raíz del Error Cuadrado Promedio,558204.1114009508,549915.1765884268,608058.1818545929,537707.5527735446,537803.5532292965,537706.7034473284,560706.7736540245,625576.4093092592,534232.7373954862,560670.1601279419
R2,0.058925348688601,0.0866664214918823,-0.1166788401435106,0.1267667034581813,0.12645486748919021,0.12676946205564577,0.05046797041480289,-0.18194900550944615,0.13801638796992688,0.05059197312810615
