,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,190575.82009387304,179611.38817399822,152498.71010852803,186624.91915598995,186365.42115974982,186623.90484738818,181568.6274509804,170258.4341165708,184968.49891567547,186029.87685499009
Error Cuadrado Promedio,248246094119.2013,243426088865.7393,276285923095.8635,249880232678.43076,249382948418.453,249878953335.18494,259208431372.549,287492287772.8091,248835912086.03918,249169490454.7306
Raíz del Error Cuadrado Promedio,498243.00709513354,493382.2948442103,525629.073678258,499880.2183307825,499382.5671951845,499878.9386793416,509125.1627768451,536183.0730010124,498834.5538212436,499168.7995605601
R2,0.040001081183535514,0.058640648699918474,-0.06843246979297612,0.033681661514022854,0.03560472239285328,0.03368660889552,-0.002391657958060067,-0.11176889372303389,0.03772018080332251,0.03643019122898283
