,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,368228.8473795394,315228.11230609013,351980.9821320983,297446.0486063178,292401.51775283215,296751.84166445973,277762.71186440677,460399.8872057077,288231.37722903135,283032.02605911536
Error Cuadrado Promedio,463076067685.5314,381925197244.9624,643986284401.2554,311415007683.6013,304090064832.44464,311201548820.62445,304736203389.8305,801257399673.0433,305029228088.1217,352132737171.3586
Raíz del Error Cuadrado Promedio,680496.9270213726,618000.9686440325,802487.5602781986,558045.7039379493,551443.618906271,557854.4154352678,552029.1689664873,895129.8228039569,552294.5120930695,593407.7326521442
R2,0.21470459387342633,0.3523221694882992,-0.09208725312976918,0.47189502546506856,0.4843168377170014,0.4722570140803095,0.4832211005881698,-0.3587913498381483,0.4827241823375683,0.4028449316555254
