,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,215301.02615298983,198295.28388095714,203239.30611553302,187447.1962797651,188985.1790267888,187425.53017936496,193220.18348623853,257504.6953239052,185681.73699848203,196623.65585261257
Error Cuadrado Promedio,247383731621.15387,226920199461.1442,297739029816.9097,207975575644.48923,208668331694.17233,207967810597.45886,185479284403.66974,341282883169.9276,207493037216.2868,226935686260.3116
Raíz del Error Cuadrado Promedio,497376.8507089507,476361.4168476958,545654.6800100864,456043.3922824551,456802.28950189415,456034.8787071652,430673.0597607305,584194.2169945947,455514.036245083,476377.6718742301
R2,0.10092186155065463,0.17529342301086892,-0.08208672784290316,0.2441447456224357,0.24162703026796584,0.2441729664920267,0.3259040574343559,-0.24034016818430892,0.24589845735164062,0.1752371386203203
