,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,623578.3477990672,594567.1499833214,565528.3506806238,523527.1128174247,519742.4825800917,523487.1683579336,525867.1586715867,677406.9476956725,515778.84886205196,527884.8854413797
Error Cuadrado Promedio,2031654183774.526,1975604160720.605,2393860463467.357,1898216530093.025,1887136594547.6272,1898174741840.5188,1924820354243.5425,2656063923018.803,1893249977676.1558,1954570819056.5813
Raíz del Error Cuadrado Promedio,1425361.0713691202,1405561.8665575006,1547210.5427081853,1377757.7907938045,1373730.903251298,1377742.625398706,1387378.951203867,1629743.5144889527,1375954.206242401,1398059.6621949226
R2,0.07576748059881722,0.10126554736300275,-0.0890060448844876,0.13647043872523967,0.14151088154553315,0.1364894488807099,0.12436792658675278,-0.208286661611647,0.13872980416727232,0.11083395645192073
