,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,491078.5163011064,468931.859630482,483687.0799842006,475182.7228327228,481239.8736617831,492402.5228665865,482984.6153846154,552605.8105981252,467324.36178846675,460551.8284778
Error Cuadrado Promedio,743482195086.4402,659541223765.948,1038844481053.5171,696586251828.837,726863761161.1129,709177641470.1793,791264923076.9231,1189795214315.72,690217355134.0383,762128843493.1638
Raíz del Error Cuadrado Promedio,862254.1360216489,812121.4341254318,1019237.2054892409,834617.428423848,852563.0540676231,842126.8559250318,889530.7319463016,1090777.344060519,830793.2084063027,872999.9103626321
R2,0.15939486454669116,0.2543012550874101,-0.1745513362420006,0.21241694227067076,0.17818420609803454,0.19818070787937458,0.10537015918021142,-0.34522114167815854,0.21961782388451612,0.13831235777884343
