,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,92032.64105283105,92157.48485025925,70976.17171762163,92372.57593355153,90007.09022890034,92606.20938135163,84552.84552845529,85641.3886291963,87971.64045932467,86075.3643163045
Error Cuadrado Promedio,17454197612.014984,17282091261.59331,19447452575.861652,19638098076.358665,18342946507.30064,19619101778.029644,17847349593.495934,25395329596.413586,17220563267.809475,16473645238.779245
Raíz del Error Cuadrado Promedio,132114.3353766539,131461.36794356475,139454.12355273563,140135.99850273543,135436.13442246732,140068.20402228925,133593.9728936,159359.12147226962,131227.1437920123,128349.69902099205
R2,0.034589952128191825,0.04410933558499741,-0.07565907866903543,-0.08620388203683205,-0.01456768505549122,-0.085153176774587,0.012844302073150238,-0.40464241934084844,0.047512513705509796,0.0888253363394198
