,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,284446.6998585794,279626.1861409752,273928.68487955094,276424.27473791677,274214.12474936625,276409.71025598404,276076.59574468085,312205.52450141165,272900.15190921095,266758.3662069599
Error Cuadrado Promedio,271655104178.35312,283618612100.83514,332107759435.2119,303765997618.9084,299809095889.3327,303746483252.4663,285580680851.06384,395370763379.71796,301227589512.42456,284635038050.4861
Raíz del Error Cuadrado Promedio,521205.433757509,532558.5527440482,576287.9136640052,551149.7052697283,547548.2589592745,551132.0016588279,534397.4933053708,628785.1488224877,548842.0442280498,533511.9849173832
R2,0.08861416186980686,0.048477343060946976,-0.1142007053314189,-0.019115871843146337,-0.005840714690787063,-0.019050402367543295,0.041894725451737,-0.3264441161334597,-0.010599671837843383,0.0450672977432941
