,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,47601.39715371122,48528.06012857313,42962.23338854466,76666.66666666667,61320.03968253969,71974.55519386574,41555.555555555555,72945.72529833479,72617.2764829194,45206.424680970755
Error Cuadrado Promedio,3542629523.2986317,3671712351.7456155,2555356564.420628,11134979423.868313,6317596513.335701,9941324964.239893,2999555555.5555553,7698815847.665073,10058202242.401525,3322132335.0657635
Raíz del Error Cuadrado Promedio,59519.992635236704,60594.65613191988,50550.53475899764,105522.41195058191,79483.30965262896,99706.19320904741,54768.19839610899,87742.89628035465,100290.58900216673,57637.94180108936
R2,-0.4898909210134432,-0.5441780918556329,-0.07468266727970363,-3.6829352717203196,-1.6569331130851084,-3.180931059727058,-0.261495327102804,-2.237819749018022,-3.2300850552155955,-0.39715845867251764
