,Lineal,Polinomial,SVM,Arboles de Decisión,Bosque Aleatorio,XGBOOST,K-Nearest Neighbors,Multi-Layer Perceptron,Gradient Boosting,LIGHTGBM
Error Promedio Absoluto,209542.8657519485,194742.58831518446,171872.83828342968,194667.5439759708,195981.5964916954,194663.68125207227,225368.700265252,204090.28865323088,191847.69711897394,198990.14977464717
Error Cuadrado Promedio,125273928524.78171,118930500291.11923,154933608505.33002,133123000685.38522,134775681238.20953,133119315077.10294,158978185676.39258,179231891256.2877,130635777060.50502,134377128321.22955
Raíz del Error Cuadrado Promedio,353940.5720241489,344863.01670535683,393616.06738715584,364860.2481572708,367118.07533572835,364855.19741001766,398720.6862910333,423357.87610045436,361435.7163597768,366574.8604599469
R2,0.09128654035381434,0.1373005728353487,-0.1238591864906271,0.034350850685044954,0.022362617534442797,0.034377585392677545,-0.1531977867660641,-0.3001143486149318,0.05239270194407608,0.02525364525510143
